# k, q0, q1/i, q2, q3/i, q4, norm, alpha = 204.77085121873222, 0.01987432793133251
0.000000e+00 8.870822e+12 0.000000e+00 0.000000e+00 0.000000e+00 4.291900e+12
2.542755e-03 3.943436e+12 2.201080e+12 1.265500e+12 1.184015e+12 -5.393539e+11
4.308321e-03 1.300242e+12 7.178864e+11 1.988530e+12 1.813644e+12 -8.427386e+10
6.127972e-03 3.751366e+11 1.598871e+11 9.388064e+11 9.141275e+11 1.180610e+11
7.953317e-03 1.345753e+11 2.678178e+10 2.932566e+11 2.741481e+11 2.115436e+11
9.814571e-03 4.938232e+10 1.198510e+10 2.513753e+10 4.008181e+10 5.444250e+10
1.156539e-02 1.806390e+10 7.058941e+09 -1.962107e+10 -4.095174e+09 9.342474e+09
1.336205e-02 8.811906e+09 2.039867e+09 -8.582241e+09 -5.354362e+08 1.217353e+10
1.519307e-02 7.152921e+09 1.075437e+09 3.023335e+09 2.594071e+09 2.225618e+10
1.700413e-02 5.316855e+09 1.086615e+09 5.616334e+09 2.252116e+09 2.116078e+10
1.878921e-02 2.949284e+09 5.020033e+08 2.415373e+09 8.547242e+08 1.212380e+10
2.056181e-02 1.470889e+09 1.727750e+08 -5.974865e+08 3.549569e+08 4.493979e+09
2.237315e-02 1.085362e+09 4.312466e+07 -1.743921e+09 1.012324e+08 2.318614e+09
2.420702e-02 1.041896e+09 8.880946e+07 -9.030531e+08 9.191128e+07 3.136445e+09
2.604330e-02 9.396924e+08 8.816060e+07 7.073338e+07 1.692437e+08 3.922003e+09
2.781707e-02 7.684493e+08 8.313033e+07 2.487267e+08 8.802764e+07 3.391330e+09
2.956466e-02 5.097027e+08 6.742302e+07 -7.782606e+07 2.370964e+06 2.092726e+09
3.136513e-02 3.248113e+08 3.198648e+07 -4.607156e+08 -4.628142e+07 1.018670e+09
3.317513e-02 2.429392e+08 2.199653e+07 -4.346187e+08 -4.366730e+07 6.772121e+08
3.497165e-02 2.334430e+08 2.021656e+07 -1.574042e+08 -8.400657e+06 8.824604e+08
3.677184e-02 2.304032e+08 1.783857e+07 6.638754e+07 3.020840e+07 1.072415e+09
3.856197e-02 2.021947e+08 1.230142e+07 7.069338e+07 3.010795e+07 9.577539e+08
4.034231e-02 1.457113e+08 9.200569e+06 -6.836852e+07 9.363451e+06 6.011980e+08
4.214741e-02 1.002705e+08 5.854636e+06 -1.678954e+08 -6.840189e+06 3.210353e+08
4.395085e-02 9.036899e+07 3.590017e+06 -1.601240e+08 -6.603536e+06 2.812730e+08
4.574462e-02 9.585337e+07 4.675604e+06 -6.255340e+07 4.536620e+06 3.890262e+08
4.755674e-02 9.985438e+07 4.749520e+06 1.264468e+07 1.049100e+07 4.713926e+08
4.935944e-02 8.542794e+07 4.720616e+06 7.459550e+06 6.860082e+06 4.068425e+08
5.113615e-02 6.513460e+07 3.217684e+06 -4.169863e+07 8.949798e+05 2.730588e+08
5.293674e-02 4.877088e+07 2.345869e+06 -8.456721e+07 -3.901506e+06 1.595913e+08
5.472727e-02 4.310120e+07 2.306078e+06 -7.894243e+07 -4.511294e+06 1.379671e+08
5.651697e-02 4.317565e+07 2.058650e+06 -3.973885e+07 -1.175672e+06 1.706806e+08
5.831477e-02 4.385398e+07 1.907299e+06 -1.085297e+07 1.439025e+06 1.974427e+08
6.011451e-02 3.893819e+07 1.948589e+06 -1.254805e+07 7.506602e+05 1.725789e+08
6.191171e-02 2.976933e+07 1.587078e+06 -3.182254e+07 -1.705442e+06 1.147472e+08
6.370712e-02 2.360563e+07 1.110486e+06 -4.352758e+07 -2.599686e+06 7.498084e+07
6.550732e-02 2.233124e+07 1.020109e+06 -3.530357e+07 -1.982560e+06 7.491153e+07
6.729498e-02 2.349915e+07 1.028883e+06 -1.550829e+07 -3.429362e+05 9.691965e+07
6.908598e-02 2.328105e+07 1.056908e+06 -2.155195e+06 5.600186e+05 1.076947e+08
7.088188e-02 1.994539e+07 7.123553e+05 -6.339100e+06 7.577732e+05 8.905944e+07
7.268232e-02 1.608033e+07 4.048962e+05 -1.934638e+07 -1.317613e+05 5.964009e+07
7.447792e-02 1.349720e+07 3.819772e+05 -2.588769e+07 -1.098442e+06 4.080231e+07
7.627282e-02 1.307731e+07 6.054534e+05 -2.007182e+07 -1.067655e+06 4.342469e+07
7.807562e-02 1.360786e+07 5.303734e+05 -8.790181e+06 -1.393850e+05 5.633002e+07
7.988558e-02 1.345326e+07 3.171810e+05 -3.581997e+06 5.077028e+05 5.962552e+07
8.168049e-02 1.189294e+07 3.798211e+05 -7.818296e+06 2.738824e+04 4.851349e+07
8.345709e-02 9.529843e+06 2.705158e+05 -1.443309e+07 -4.096575e+05 3.198076e+07
8.524436e-02 8.393469e+06 1.706233e+05 -1.623311e+07 -5.321447e+05 2.453904e+07
8.704550e-02 8.858166e+06 2.273034e+05 -1.087415e+07 -2.234206e+05 3.076458e+07
8.884478e-02 9.631870e+06 2.523333e+05 -3.229036e+06 2.168373e+05 4.095739e+07
9.064103e-02 9.791933e+06 2.099962e+05 -2.674463e+05 3.778934e+05 4.407546e+07
9.243897e-02 8.522074e+06 2.326892e+05 -3.318192e+06 6.679538e+04 3.508665e+07
9.423607e-02 6.802030e+06 2.411421e+05 -8.712225e+06 -4.385911e+05 2.240861e+07
9.603871e-02 5.799228e+06 2.102191e+05 -1.035455e+07 -5.213547e+05 1.634980e+07
9.782410e-02 5.907181e+06 1.373335e+05 -7.158558e+06 -1.984507e+05 1.948026e+07
9.961474e-02 6.542930e+06 1.003133e+05 -2.469214e+06 1.646585e+05 2.608469e+07
1.014127e-01 6.577940e+06 1.368148e+05 -5.518214e+05 1.715542e+05 2.759150e+07
1.031985e-01 5.805410e+06 1.576539e+05 -2.691944e+06 3.544036e+04 2.238569e+07
1.049957e-01 4.770223e+06 8.010192e+04 -6.078751e+06 -1.201045e+05 1.465004e+07
1.067952e-01 4.292706e+06 9.504912e+04 -7.198601e+06 -2.559666e+05 1.115184e+07
1.085930e-01 4.341794e+06 1.414511e+05 -4.938724e+06 -2.347811e+05 1.337797e+07
1.103885e-01 4.688424e+06 8.494981e+04 -1.850298e+06 4.333019e+04 1.767398e+07
