# k, w0, w2, w4, norm, alpha = 204.77085121873222, 0.0198743279313
0.000000e+00 8.870823e+12 0.000000e+00 3.736684e+12
8.899641e-05 8.861468e+12 2.367128e+09 -9.657995e+11
1.507912e-04 8.844643e+12 1.010983e+10 2.926904e+11
2.144790e-04 8.818109e+12 1.955801e+10 -4.154296e+11
2.783661e-04 8.782551e+12 3.411670e+10 -9.847206e+10
3.435100e-04 8.736796e+12 5.212785e+10 -1.345879e+11
4.047887e-04 8.685628e+12 7.477182e+10 1.428182e+11
4.676717e-04 8.624529e+12 9.626449e+10 -1.611055e+11
5.308225e-04 8.555090e+12 1.257875e+11 1.992792e+09
5.945362e-04 8.476712e+12 1.562875e+11 -4.419618e+10
6.576225e-04 8.391468e+12 1.955673e+11 1.741114e+11
7.196633e-04 8.300080e+12 2.239970e+11 -1.512303e+11
7.827861e-04 8.199930e+12 2.605479e+11 -2.158336e+11
8.470399e-04 8.091218e+12 3.156469e+11 1.384631e+11
9.096855e-04 7.978442e+12 3.579092e+11 4.595935e+10
9.720790e-04 7.859855e+12 3.996843e+11 -7.430871e+10
1.034763e-03 7.735189e+12 4.511449e+11 -1.820259e+10
1.097576e-03 7.604755e+12 5.028880e+11 -2.215723e+10
1.160543e-03 7.468927e+12 5.556350e+11 -2.999334e+10
1.223670e-03 7.328062e+12 6.106382e+11 -3.454041e+10
1.286817e-03 7.182573e+12 6.618962e+11 -1.026164e+11
1.349501e-03 7.035447e+12 7.339201e+11 6.598472e+10
1.411950e-03 6.883908e+12 7.795393e+11 -8.728732e+10
1.475134e-03 6.728375e+12 8.411445e+11 -6.790496e+10
1.537865e-03 6.570967e+12 8.971793e+11 -1.123655e+11
1.600658e-03 6.412148e+12 9.660537e+11 -4.323191e+10
1.663991e-03 6.249649e+12 1.028733e+12 -4.127368e+10
1.727196e-03 6.084930e+12 1.078666e+12 -1.400196e+11
1.789765e-03 5.923070e+12 1.151823e+12 -5.340092e+10
1.852354e-03 5.757966e+12 1.197851e+12 -1.662989e+11
1.914807e-03 5.595586e+12 1.269025e+12 -9.615403e+10
1.977890e-03 5.428892e+12 1.314684e+12 -1.928383e+11
2.040938e-03 5.265805e+12 1.385447e+12 -1.296604e+11
2.103939e-03 5.102167e+12 1.442424e+12 -1.435253e+11
2.166910e-03 4.938616e+12 1.489516e+12 -2.082258e+11
2.229700e-03 4.778433e+12 1.546878e+12 -2.001640e+11
2.292620e-03 4.618454e+12 1.593698e+12 -2.465344e+11
2.355142e-03 4.463772e+12 1.654813e+12 -2.086737e+11
2.417911e-03 4.309162e+12 1.702880e+12 -2.276388e+11
2.480857e-03 4.155132e+12 1.740468e+12 -2.886053e+11
2.543492e-03 4.007900e+12 1.797087e+12 -2.458403e+11
2.606334e-03 3.859102e+12 1.827362e+12 -3.181275e+11
2.669257e-03 3.714617e+12 1.866131e+12 -3.293228e+11
2.732423e-03 3.576163e+12 1.916965e+12 -3.008111e+11
2.795530e-03 3.437210e+12 1.945847e+12 -3.387867e+11
2.858366e-03 3.301935e+12 1.973552e+12 -3.585345e+11
2.920876e-03 3.174325e+12 2.008739e+12 -3.666184e+11
2.983450e-03 3.047614e+12 2.033952e+12 -3.748653e+11
3.046383e-03 2.923816e+12 2.053319e+12 -4.103538e+11
3.109279e-03 2.803268e+12 2.072569e+12 -4.160581e+11
3.172168e-03 2.691232e+12 2.103737e+12 -3.938286e+11
3.235188e-03 2.578801e+12 2.115022e+12 -4.211058e+11
3.298168e-03 2.470629e+12 2.130101e+12 -4.150739e+11
3.361176e-03 2.362910e+12 2.125150e+12 -4.689967e+11
3.423700e-03 2.266129e+12 2.144395e+12 -4.371709e+11
3.486478e-03 2.170116e+12 2.148942e+12 -4.441434e+11
3.549412e-03 2.074894e+12 2.143017e+12 -4.668327e+11
3.611917e-03 1.991372e+12 2.161895e+12 -4.141047e+11
3.674767e-03 1.899032e+12 2.133435e+12 -4.795829e+11
3.737648e-03 1.821462e+12 2.143879e+12 -4.382220e+11
3.800654e-03 1.737939e+12 2.120264e+12 -4.662744e+11
3.863540e-03 1.666108e+12 2.120635e+12 -4.404727e+11
3.926140e-03 1.593165e+12 2.105358e+12 -4.341816e+11
3.989265e-03 1.524280e+12 2.089834e+12 -4.316839e+11
4.052073e-03 1.457912e+12 2.072403e+12 -4.188994e+11
4.114916e-03 1.393095e+12 2.045672e+12 -4.265657e+11
4.177814e-03 1.335691e+12 2.033689e+12 -3.952477e+11
4.240401e-03 1.275861e+12 2.003940e+12 -3.897467e+11
4.303426e-03 1.221156e+12 1.978487e+12 -3.816093e+11
4.366359e-03 1.170122e+12 1.957730e+12 -3.493780e+11
4.428996e-03 1.119589e+12 1.924148e+12 -3.516496e+11
4.491634e-03 1.067803e+12 1.885867e+12 -3.403225e+11
4.554414e-03 1.025881e+12 1.863408e+12 -3.120805e+11
4.617634e-03 9.825778e+11 1.831630e+12 -2.929949e+11
4.680644e-03 9.406681e+11 1.798868e+12 -2.687871e+11
4.743485e-03 8.992599e+11 1.758900e+12 -2.592569e+11
4.806356e-03 8.635428e+11 1.729519e+12 -2.274249e+11
4.869019e-03 8.274723e+11 1.691583e+12 -2.150436e+11
4.931697e-03 7.899385e+11 1.648195e+12 -1.976224e+11
4.994507e-03 7.589790e+11 1.615532e+12 -1.711172e+11
5.057159e-03 7.278388e+11 1.578566e+12 -1.484747e+11
5.119924e-03 6.985999e+11 1.541651e+12 -1.269292e+11
5.183126e-03 6.681020e+11 1.499414e+12 -1.083610e+11
5.246090e-03 6.411439e+11 1.462289e+12 -8.451373e+10
5.308757e-03 6.141944e+11 1.421506e+12 -6.588079e+10
5.371574e-03 5.897123e+11 1.383871e+12 -4.509353e+10
5.434580e-03 5.657421e+11 1.346393e+12 -2.013717e+10
5.497431e-03 5.419512e+11 1.304465e+12 -7.016813e+09
5.559937e-03 5.217396e+11 1.271908e+12 2.085358e+10
5.622855e-03 4.988785e+11 1.227855e+12 3.181689e+10
5.686012e-03 4.783968e+11 1.189782e+12 5.101943e+10
5.748805e-03 4.596317e+11 1.154247e+12 7.166076e+10
5.811550e-03 4.422241e+11 1.119396e+12 8.760436e+10
5.874394e-03 4.236075e+11 1.081493e+12 1.057014e+11
5.937176e-03 4.063049e+11 1.042894e+12 1.145673e+11
5.999972e-03 3.906105e+11 1.009754e+12 1.326165e+11
6.062679e-03 3.745876e+11 9.731871e+11 1.437405e+11
6.125470e-03 3.595363e+11 9.380670e+11 1.547443e+11
6.188478e-03 3.455381e+11 9.061640e+11 1.706213e+11
6.251311e-03 3.325001e+11 8.735911e+11 1.773444e+11
6.314027e-03 3.189863e+11 8.407598e+11 1.893227e+11
6.377004e-03 3.060555e+11 8.073508e+11 1.953568e+11
6.439858e-03 2.944568e+11 7.771315e+11 2.029067e+11
6.502685e-03 2.834849e+11 7.486926e+11 2.123039e+11
6.565586e-03 2.718694e+11 7.165218e+11 2.141398e+11
