# k, q0, q1/i, q2, q3/i, q4, norm, alpha = 204.77085121873222, 0.01987432793133251
0.000000e+00 8.870779e+12 0.000000e+00 0.000000e+00 0.000000e+00 4.129856e+12
2.542755e-04 8.794726e+12 5.470846e+11 1.864017e+10 1.929804e+11 -1.000894e+12
4.308321e-04 8.659558e+12 9.107371e+11 7.966766e+10 1.540563e+10 2.970962e+11
6.127972e-04 8.450340e+12 1.261300e+12 1.520610e+11 1.417200e+11 -4.341277e+11
7.953316e-04 8.177484e+12 1.578429e+12 2.611570e+11 1.243338e+11 -9.884119e+10
9.814571e-04 7.839034e+12 1.857729e+12 3.898712e+11 1.951970e+11 -1.611835e+11
1.156539e-03 7.476679e+12 2.073901e+12 5.459940e+11 1.821542e+11 1.296827e+11
1.336205e-03 7.064268e+12 2.250552e+12 6.814087e+11 3.861503e+11 -2.052852e+11
1.522449e-03 6.610299e+12 2.370898e+12 8.839253e+11 3.976944e+11 9.840736e+10
1.702691e-03 6.146203e+12 2.447678e+12 1.016646e+12 6.623370e+11 -2.504601e+11
1.882192e-03 5.681792e+12 2.459565e+12 1.222599e+12 7.184709e+11 -3.492859e+10
2.058659e-03 5.216574e+12 2.442747e+12 1.354547e+12 9.503099e+11 -2.301594e+11
2.236532e-03 4.755075e+12 2.382837e+12 1.484239e+12 1.159808e+12 -4.071850e+11
2.420114e-03 4.307179e+12 2.268154e+12 1.695922e+12 1.215110e+12 -1.114462e+11
2.599101e-03 3.879007e+12 2.144989e+12 1.807015e+12 1.412219e+12 -2.522211e+11
2.777369e-03 3.474167e+12 2.003427e+12 1.889441e+12 1.596329e+12 -4.035696e+11
2.956466e-03 3.100856e+12 1.841425e+12 1.991099e+12 1.708547e+12 -3.613091e+11
3.137227e-03 2.756819e+12 1.668840e+12 2.062632e+12 1.828073e+12 -4.191362e+11
3.318471e-03 2.438615e+12 1.498073e+12 2.112919e+12 1.915992e+12 -4.195860e+11
3.497455e-03 2.148610e+12 1.335922e+12 2.098830e+12 1.992639e+12 -5.067273e+11
3.677740e-03 1.895177e+12 1.175854e+12 2.094888e+12 2.015945e+12 -4.901059e+11
3.857458e-03 1.678557e+12 1.021096e+12 2.123176e+12 2.040159e+12 -4.346582e+11
4.036058e-03 1.472711e+12 8.896261e+11 2.041164e+12 2.019086e+12 -4.755346e+11
4.215732e-03 1.298366e+12 7.655360e+11 2.000100e+12 1.983084e+12 -4.032621e+11
4.393900e-03 1.144318e+12 6.576060e+11 1.913432e+12 1.923765e+12 -4.040894e+11
4.573307e-03 1.015125e+12 5.631821e+11 1.843997e+12 1.849750e+12 -3.247518e+11
4.754683e-03 8.962515e+11 4.807695e+11 1.747703e+12 1.753054e+12 -2.614787e+11
4.935208e-03 7.877642e+11 4.087379e+11 1.635915e+12 1.655825e+12 -2.267680e+11
5.114267e-03 7.031689e+11 3.508132e+11 1.541955e+12 1.549397e+12 -1.449630e+11
5.292984e-03 6.191037e+11 2.993967e+11 1.416694e+12 1.434019e+12 -1.074580e+11
5.471846e-03 5.555578e+11 2.573309e+11 1.327098e+12 1.323862e+12 -2.098662e+10
5.651916e-03 4.865127e+11 2.190112e+11 1.194571e+12 1.205848e+12 3.642597e+09
5.831477e-03 4.373105e+11 1.887470e+11 1.106351e+12 1.102320e+12 7.566228e+10
6.011451e-03 3.883535e+11 1.610726e+11 1.000637e+12 9.950736e+11 1.174118e+11
6.191171e-03 3.450798e+11 1.366692e+11 8.996429e+11 8.943514e+11 1.464020e+11
6.370885e-03 3.075857e+11 1.160505e+11 8.081487e+11 8.030594e+11 1.786641e+11
6.550978e-03 2.742972e+11 9.750979e+10 7.199909e+11 7.148625e+11 1.965322e+11
6.729662e-03 2.474000e+11 8.190879e+10 6.459006e+11 6.397571e+11 2.156401e+11
